GO_ID	bias_source
GO:0008289	high_transcripts
METABOLISM OF LIPIDS%REACTOME%R-HSA-556833.5	high_transcripts
GO:0005215	high_transcripts
GO:0097367	high_transcripts
CELL CYCLE%REACTOME DATABASE ID RELEASE 67%1640170	high_transcripts
GO:0008219	high_transcripts
GO:0044265	high_transcripts
GO:0000226	high_transcripts
GO:0032446	high_transcripts
GO:0010243	high_transcripts
GO:0030029	high_transcripts
GO:0000904	high_transcripts
GO:0044441	high_transcripts
GO:0072359	high_transcripts
GO:0003700	high_transcripts
GO:0006629	high_transcripts
GO:0044429	high_transcripts
GO:0048812	high_transcripts
GO:0120039	high_transcripts
GO:0000987	high_transcripts
GO:0001012	high_transcripts
GO:0097435	high_transcripts
GO:0097060	high_transcripts
GO:0007610	high_transcripts
GO:1901135	high_transcripts
GO:0043086	high_transcripts
GO:0031400	high_transcripts
GO:0035295	high_transcripts
GO:0009887	high_transcripts
GO:0048858	high_transcripts
GO:0048878	high_transcripts
GO:0006082	high_transcripts
GO:0043436	high_transcripts
GO:0042578	high_transcripts
GO:0001558	high_transcripts
GO:0000978	high_transcripts
GO:0000977	high_transcripts
SIGNALING BY RHO GTPASES%REACTOME%R-HSA-194315.4	high_transcripts
TRANSPORT OF SMALL MOLECULES%REACTOME%R-HSA-382551.5	high_transcripts
GO:0032990	high_transcripts
GO:0019725	high_transcripts
GO:0016817	high_transcripts
GO:0016818	high_transcripts
GO:0001701	high_transcripts
GO:0031224	high_transcripts
GO:0031226	high_transcripts
GO:0010942	high_transcripts
GO:0016462	high_transcripts
SIGNALING BY RECEPTOR TYROSINE KINASES%REACTOME DATABASE ID RELEASE 67%9006934	high_transcripts
CELL CYCLE, MITOTIC%REACTOME DATABASE ID RELEASE 67%69278	high_transcripts
CYTOKINE SIGNALING IN IMMUNE SYSTEM%REACTOME%R-HSA-1280215.3	high_transcripts
GO:0006281	high_transcripts
GO:0018130	high_transcripts
GO:0005635	high_transcripts
GO:1901265	high_transcripts
GO:0000166	high_transcripts
PLURINETWORK%WIKIPATHWAYS_20190110%WP1763%MUS MUSCULUS	high_transcripts
GO:0008284	high_transcripts
GO:0044089	high_transcripts
GO:0010976	high_transcripts
GO:1903827	high_transcripts
GO:0042176	high_transcripts
GO:0043254	high_transcripts
GO:0031267	high_transcripts
GO:0019438	high_transcripts
GO:0048667	high_transcripts
CELLULAR RESPONSES TO EXTERNAL STIMULI%REACTOME DATABASE ID RELEASE 67%8953897	high_transcripts
GO:0098791	high_transcripts
HEMOSTASIS%REACTOME DATABASE ID RELEASE 67%109582	high_transcripts
GO:0000790	high_transcripts
GO:0043065	high_transcripts
GO:0051272	high_transcripts
GO:0043068	high_transcripts
GO:0017016	high_transcripts
GO:0032386	high_transcripts
GO:0022610	high_transcripts
GO:0007155	high_transcripts
GO:0048589	high_transcripts
GO:0034654	high_transcripts
GO:0017111	high_transcripts
GO:0012501	high_transcripts
GO:0030163	high_transcripts
GO:0032101	high_transcripts
GO:1901701	high_transcripts
GO:0044432	high_transcripts
GO:0010639	high_transcripts
GO:0051347	high_transcripts
GO:0045859	high_transcripts
GO:0009314	high_transcripts
GO:0019752	high_transcripts
GO:0044433	high_transcripts
GO:0040007	high_transcripts
GO:0045786	high_transcripts
GO:0010608	high_transcripts
GO:0043269	high_transcripts
GO:0099503	high_transcripts
GO:0030133	high_transcripts
GO:0008283	high_transcripts
GO:0044255	high_transcripts
GO:0150034	high_transcripts
GO:0016021	high_transcripts
GO:1904951	high_transcripts
GO:0051345	high_transcripts
GO:0040017	high_transcripts
GO:0004674	high_transcripts
GO:0051098	high_transcripts
GO:0009725	high_transcripts
GO:0032553	high_transcripts
GO:0048729	high_transcripts
GO:0070161	high_transcripts
GO:0045177	high_transcripts
GO:0005938	high_transcripts
GO:0043603	high_transcripts
GO:0007507	high_transcripts
GO:0043408	high_transcripts
GO:0005912	high_transcripts
GO:0006915	high_transcripts
GO:0005911	high_transcripts
GO:0031253	high_transcripts
GO:0048598	high_transcripts
GO:0008047	high_transcripts
GO:0051656	high_transcripts
GO:0002520	high_transcripts
GO:0043632	high_transcripts
GO:0016607	high_transcripts
GO:2000147	high_transcripts
GO:0072657	high_transcripts
GO:0017076	high_transcripts
GO:0030155	high_transcripts
GO:0030100	high_transcripts
GO:0042391	high_transcripts
GO:0006417	high_transcripts
GO:0042493	high_transcripts
GO:0035239	high_transcripts
GO:0019787	high_transcripts
GO:0050801	high_transcripts
GO:0061024	high_transcripts
GO:0005874	high_transcripts
GO:0046982	high_transcripts
GO:0010769	high_transcripts
GO:0006812	high_transcripts
GO:0007267	high_transcripts
GO:0015318	high_transcripts
GO:0005887	high_transcripts
GO:0005543	high_transcripts
GO:0030335	high_transcripts
GO:1903829	high_transcripts
GO:0032555	high_transcripts
GO:0090066	high_transcripts
GO:1901987	high_transcripts
GO:0022857	high_transcripts
GO:0016887	high_transcripts
DNA REPAIR%REACTOME DATABASE ID RELEASE 67%73894	high_transcripts
GO:0019941	high_transcripts
GO:0050804	high_transcripts
GO:0009895	high_transcripts
GO:0045936	high_transcripts
GO:0010563	high_transcripts
GO:0042326	high_transcripts
GO:0048285	high_transcripts
GO:0051054	high_transcripts
GO:0051259	high_transcripts
GO:0016567	high_transcripts
GO:0031647	high_transcripts
GO:0044057	high_transcripts
GO:0099177	high_transcripts
GO:0004842	high_transcripts
GO:0003779	high_transcripts
INFECTIOUS DISEASE%REACTOME DATABASE ID RELEASE 67%5663205	high_transcripts
GO:0015075	high_transcripts
GO:0005740	high_transcripts
GO:1902532	high_transcripts
ORGANELLE BIOGENESIS AND MAINTENANCE%REACTOME%R-HSA-1852241.5	high_transcripts
GO:0045787	high_transcripts
GO:0046903	high_transcripts
GO:0005198	high_transcripts
GO:0055082	high_transcripts
GO:0006873	high_transcripts
GO:0048534	high_transcripts
GO:0009896	high_transcripts
GO:0033674	high_transcripts
GO:0045860	high_transcripts
GO:0051222	high_transcripts
GO:0034762	high_transcripts
GO:0006511	high_transcripts
GO:0012506	high_transcripts
GO:0030031	high_transcripts
GO:0030003	high_transcripts
GO:0098687	high_transcripts
GO:0000981	high_transcripts
GO:0070382	high_transcripts
GO:0019898	high_transcripts
GO:0120031	high_transcripts
GO:2001252	high_transcripts
GO:0032535	high_transcripts
GO:0048638	high_transcripts
GO:0005819	high_transcripts
GO:0030554	high_transcripts
GO:0044257	high_transcripts
CELLULAR RESPONSES TO STRESS%REACTOME%R-HSA-2262752.4	high_transcripts
GO:0003006	high_transcripts
GO:0003729	high_transcripts
GO:0044703	high_transcripts
GO:1901990	high_transcripts
GO:0071900	high_transcripts
GO:0050808	high_transcripts
GO:0000151	high_transcripts
GO:0032559	high_transcripts
GO:0032870	high_transcripts
GO:0030900	high_transcripts
GO:0030097	high_transcripts
GO:0008285	high_transcripts
GO:0006753	high_transcripts
GO:0019866	high_transcripts
GO:2001233	high_transcripts
GO:0031347	high_transcripts
GO:0007423	high_transcripts
GO:0005773	high_transcripts
GO:0005524	high_transcripts
GO:0061564	high_transcripts
GO:0030659	high_transcripts
GO:0008144	high_transcripts
HALLMARK_MITOTIC_SPINDLE%MSIGDB_C2%HALLMARK_MITOTIC_SPINDLE	high_transcripts
GO:0098771	high_transcripts
GO:0016071	high_transcripts
GO:0051051	high_transcripts
GO:0009117	high_transcripts
GO:1903532	high_transcripts
GO:0034248	high_transcripts
GO:0043087	high_transcripts
GO:0050708	high_transcripts
GO:0010035	high_transcripts
GO:0019953	high_transcripts
TCR%NETPATH%TCR	high_transcripts
GO:0060249	high_transcripts
GO:0006820	high_transcripts
ANTIGEN PROCESSING: UBIQUITINATION & PROTEASOME DEGRADATION%REACTOME DATABASE ID RELEASE 67%983168	high_transcripts
GO:0008324	high_transcripts
GO:1901699	high_transcripts
GO:0044782	high_transcripts
GO:0006897	high_transcripts
GO:0008017	high_transcripts
GO:0031966	high_transcripts
GO:0002009	high_transcripts
GO:0032504	high_transcripts
GO:0048609	high_transcripts
GO:0051961	high_transcripts
GO:0051603	high_transcripts
GO:0035639	high_transcripts
GO:0050803	high_transcripts
GO:0014070	high_transcripts
GO:0001726	high_transcripts
GO:0044283	high_transcripts
TNFALPHA%NETPATH%TNFALPHA	high_transcripts
GO:0055080	high_transcripts
GO:0009986	high_transcripts
CHROMATIN MODIFYING ENZYMES%REACTOME DATABASE ID RELEASE 67%3247509	high_transcripts
CHROMATIN ORGANIZATION%REACTOME DATABASE ID RELEASE 67%4839726	high_transcripts
GO:0005789	high_transcripts
INTRACELLULAR SIGNALING BY SECOND MESSENGERS%REACTOME%R-HSA-9006925.3	high_transcripts
GO:0007005	high_transcripts
GO:0010721	high_transcripts
GO:0000280	high_transcripts
GO:0055114	high_transcripts
GO:1903311	high_transcripts
TGF_BETA_RECEPTOR%NETPATH%TGF_BETA_RECEPTOR	high_transcripts
GO:0005667	high_transcripts
GO:0031625	high_transcripts
GO:0031330	high_transcripts
NEUTROPHIL DEGRANULATION%REACTOME DATABASE ID RELEASE 67%6798695	high_transcripts
GO:0097659	high_transcripts
GO:0055086	high_transcripts
GO:0060589	high_transcripts
GO:0010498	high_transcripts
GO:0051090	high_transcripts
GO:0031056	high_transcripts
GO:1901214	high_transcripts
GO:0002791	high_transcripts
GO:0070848	high_transcripts
GO:0032774	high_transcripts
SIGNALING BY INTERLEUKINS%REACTOME%R-HSA-449147.11	high_transcripts
GO:0007409	high_transcripts
GO:0006935	high_transcripts
GO:0007059	high_transcripts
GO:0007611	high_transcripts
GO:0055065	high_transcripts
GO:0061061	high_transcripts
GO:0098797	high_transcripts
GO:0090068	high_transcripts
GO:0002684	high_transcripts
GO:0032970	high_transcripts
GO:0034765	high_transcripts
GO:0043393	high_transcripts
GO:0050807	high_transcripts
GO:0022613	high_transcripts
SIGNALING BY WNT%REACTOME DATABASE ID RELEASE 67%195721	high_transcripts
GO:0008021	high_transcripts
GO:0042330	high_transcripts
GO:0006351	high_transcripts
TRANSCRIPTIONAL REGULATION BY TP53%REACTOME%R-HSA-3700989.6	high_transcripts
GO:0001568	high_transcripts
GO:0140097	high_transcripts
GO:0050890	high_transcripts
GO:0016311	high_transcripts
GO:0022890	high_transcripts
GO:0030027	high_transcripts
GO:0010977	high_transcripts
NEURONAL SYSTEM%REACTOME%R-HSA-112316.6	high_transcripts
GO:0016791	high_transcripts
GO:0045785	high_transcripts
GO:0045927	high_transcripts
PROCESSING OF CAPPED INTRON-CONTAINING PRE-MRNA%REACTOME DATABASE ID RELEASE 67%72203	high_transcripts
GO:0050821	high_transcripts
GO:0043405	high_transcripts
GO:0009416	high_transcripts
GO:0003713	high_transcripts
GO:0044389	high_transcripts
GO:0098827	high_transcripts
GO:0007276	high_transcripts
GO:0007018	high_transcripts
GO:0051271	high_transcripts
GO:1902275	high_transcripts
GO:1902903	high_transcripts
GO:0072001	high_transcripts
GO:0034097	high_transcripts
GO:0003008	high_transcripts
ASPARAGINE N-LINKED GLYCOSYLATION%REACTOME%R-HSA-446203.4	high_transcripts
GO:0071345	high_transcripts
GO:0051186	high_transcripts
GO:0010256	high_transcripts
GO:0005096	high_transcripts
GO:0098657	high_transcripts
M PHASE%REACTOME%R-HSA-68886.3	high_transcripts
GO:0006397	high_transcripts
GO:0050768	high_transcripts
GO:0043235	high_transcripts
GO:0010959	high_transcripts
TSLP%NETPATH%TSLP	high_transcripts
GO:0051015	high_transcripts
AMINO ACID AND DERIVATIVE METABOLISM%REACTOME DATABASE ID RELEASE 67%71291	high_transcripts
GO:0016324	high_transcripts
CELL CYCLE CHECKPOINTS%REACTOME%R-HSA-69620.1	high_transcripts
GO:0060271	high_transcripts
CLASS I MHC MEDIATED ANTIGEN PROCESSING & PRESENTATION%REACTOME DATABASE ID RELEASE 67%983169	high_transcripts
DISEASES OF SIGNAL TRANSDUCTION%REACTOME DATABASE ID RELEASE 67%5663202	high_transcripts
GO:0007167	high_transcripts
GO:0030855	high_transcripts
GO:0060562	high_transcripts
GO:0030001	high_transcripts
GO:0044450	high_transcripts
GO:0031345	high_transcripts
GO:0001933	high_transcripts
GO:0045861	high_transcripts
GO:0042175	high_transcripts
GO:0018205	high_transcripts
GO:0018105	high_transcripts
GO:0010770	high_transcripts
GO:0045807	high_transcripts
GO:0043410	high_transcripts
GO:0051047	high_transcripts
GO:0045211	high_transcripts
GO:0008022	high_transcripts
GO:0017137	high_transcripts
GO:0050770	high_transcripts
GO:0099536	high_transcripts
GO:0071363	high_transcripts
GO:0071417	high_transcripts
GO:0044445	high_transcripts
GO:0001228	high_transcripts
EGFR1 SIGNALING PATHWAY%WIKIPATHWAYS_20190110%WP572%MUS MUSCULUS	high_transcripts
GO:0046486	high_transcripts
GO:0030695	high_transcripts
HALLMARK_E2F_TARGETS%MSIGDB_C2%HALLMARK_E2F_TARGETS	high_transcripts
GO:0031965	high_transcripts
PRE-MRNA SPLICING%REACTOME DATABASE ID RELEASE 67%72163	high_transcripts
GO:0032886	high_transcripts
GO:0043523	high_transcripts
GO:0061458	high_transcripts
GO:0010038	high_transcripts
GO:0055085	high_transcripts
TRANSMISSION ACROSS CHEMICAL SYNAPSES%REACTOME%R-HSA-112315.5	high_transcripts
GO:0072358	high_transcripts
GO:0140098	high_transcripts
GO:0001775	high_transcripts
GO:0005085	high_transcripts
HALLMARK_MYC_TARGETS_V1%MSIGDB_C2%HALLMARK_MYC_TARGETS_V1	high_transcripts
GO:0042692	high_transcripts
GO:0034660	high_transcripts
GO:0016491	high_transcripts
GO:0008233	high_transcripts
GO:0043161	high_transcripts
GO:0050773	high_transcripts
GO:0010817	high_transcripts
GO:0030111	high_transcripts
GO:0048608	high_transcripts
RHO GTPASE EFFECTORS%REACTOME%R-HSA-195258.3	high_transcripts
TGF_BETA_RECEPTOR%IOB%TGF_BETA_RECEPTOR	high_transcripts
GO:0046914	high_transcripts
GO:0042623	high_transcripts
GO:0055074	high_transcripts
GO:0006952	high_transcripts
GO:0005769	high_transcripts
HALLMARK_G2M_CHECKPOINT%MSIGDB_C2%HALLMARK_G2M_CHECKPOINT	high_transcripts
GO:0098589	high_transcripts
GO:0045665	high_transcripts
GO:0051348	high_transcripts
GO:0044309	high_transcripts
GO:0004721	high_transcripts
GO:0009150	high_transcripts
GO:0001817	high_transcripts
GO:0050776	high_transcripts
GO:0043484	high_transcripts
REGULATION OF TP53 ACTIVITY%REACTOME DATABASE ID RELEASE 67%5633007	high_transcripts
GO:0033993	high_transcripts
GO:0006979	high_transcripts
GO:0032940	high_transcripts
GO:0021537	high_transcripts
GO:0005802	high_transcripts
GO:0006874	high_transcripts
GO:0030705	high_transcripts
GO:0005576	high_transcripts
HIV INFECTION%REACTOME DATABASE ID RELEASE 67%162906	high_transcripts
GO:0005743	high_transcripts
GO:2000146	high_transcripts
GO:0007389	high_transcripts
GO:0031331	high_transcripts
GO:0045931	high_transcripts
GO:0045862	high_transcripts
GO:0051260	high_transcripts
RHO GTPASE CYCLE%REACTOME%R-HSA-194840.3	high_transcripts
GO:0044282	high_transcripts
SUMOYLATION%REACTOME%R-HSA-2990846.2	high_transcripts
GO:0001655	high_transcripts
GO:0043604	high_transcripts
GO:0043197	high_transcripts
GO:0017144	high_transcripts
GO:0030139	high_transcripts
GO:0051650	high_transcripts
G2 M TRANSITION%REACTOME DATABASE ID RELEASE 67%69275	high_transcripts
GO:0030426	high_transcripts
GO:0030496	high_transcripts
MITOTIC PROMETAPHASE%REACTOME DATABASE ID RELEASE 67%68877	high_transcripts
GO:0006518	high_transcripts
GO:0035091	high_transcripts
GO:0002793	high_transcripts
GO:0071902	high_transcripts
GO:0072521	high_transcripts
GO:1903362	high_transcripts
GO:1902115	high_transcripts
GO:1905475	high_transcripts
GO:0043434	high_transcripts
GO:0030427	high_transcripts
SUMO E3 LIGASES SUMOYLATE TARGET PROTEINS%REACTOME DATABASE ID RELEASE 67%3108232	high_transcripts
GO:0016050	high_transcripts
GO:0072503	high_transcripts
GO:0006875	high_transcripts
GO:0006310	high_transcripts
GO:0016197	high_transcripts
GO:0072594	high_transcripts
GO:0048732	high_transcripts
GO:0048872	high_transcripts
MAPK FAMILY SIGNALING CASCADES%REACTOME%R-HSA-5683057.3	high_transcripts
GO:0098857	high_transcripts
MITOTIC G2-G2 M PHASES%REACTOME%R-HSA-453274.2	high_transcripts
GO:1901988	high_transcripts
GO:0045926	high_transcripts
GO:0045930	high_transcripts
GO:0051169	high_transcripts
GO:0006913	high_transcripts
PI3K AKT SIGNALING%REACTOME%R-HSA-1257604.8	high_transcripts
GO:0050714	high_transcripts
PTEN REGULATION%REACTOME%R-HSA-6807070.2	high_transcripts
GO:1904062	high_transcripts
GO:1901652	high_transcripts
GO:0071826	high_transcripts
GO:0009259	high_transcripts
GO:0001944	high_transcripts
GO:0097190	high_transcripts
GO:0044448	high_transcripts
GO:0000075	high_transcripts
CELLULAR SENESCENCE%REACTOME%R-HSA-2559583.3	high_transcripts
GO:0015267	high_transcripts
GO:0000775	high_transcripts
CILIUM ASSEMBLY%REACTOME DATABASE ID RELEASE 67%5617833	high_transcripts
DEUBIQUITINATION%REACTOME DATABASE ID RELEASE 67%5688426	high_transcripts
GO:0001654	high_transcripts
HALLMARK_UV_RESPONSE_DN%MSIGDB_C2%HALLMARK_UV_RESPONSE_DN	high_transcripts
INSULIN SIGNALING%WIKIPATHWAYS_20190110%WP65%MUS MUSCULUS	high_transcripts
ION CHANNEL TRANSPORT%REACTOME%R-HSA-983712.2	high_transcripts
GO:0030258	high_transcripts
GO:0045121	high_transcripts
GO:0030336	high_transcripts
GO:0040013	high_transcripts
GO:0004518	high_transcripts
GO:0090407	high_transcripts
GO:0022803	high_transcripts
GO:0043043	high_transcripts
PHOSPHOLIPID METABOLISM%REACTOME DATABASE ID RELEASE 67%1483257	high_transcripts
GO:0032838	high_transcripts
GO:0043270	high_transcripts
GO:0043543	high_transcripts
GO:0032956	high_transcripts
GO:0070507	high_transcripts
GO:0007088	high_transcripts
GO:0022898	high_transcripts
GO:0032409	high_transcripts
GO:0048880	high_transcripts
GO:0098552	high_transcripts
GO:0007283	high_transcripts
GO:0099537	high_transcripts
GO:0150063	high_transcripts
GO:0007015	high_transcripts
GO:0033218	high_transcripts
GO:0006732	high_transcripts
GO:0006302	high_transcripts
GO:0048568	high_transcripts
GO:0030902	high_transcripts
GO:0042393	high_transcripts
GO:0034220	high_transcripts
GO:0034708	high_transcripts
GO:0034470	high_transcripts
GO:0010948	high_transcripts
GO:2001251	high_transcripts
GO:0015711	high_transcripts
GO:0018209	high_transcripts
GO:0060999	high_transcripts
GO:1990778	high_transcripts
GO:0034504	high_transcripts
GO:0047485	high_transcripts
GO:0019903	high_transcripts
GO:0045765	high_transcripts
GO:0017157	high_transcripts
GO:0061387	high_transcripts
GO:1903706	high_transcripts
GO:0032412	high_transcripts
GO:0050684	high_transcripts
GO:0043900	high_transcripts
GO:2001020	high_transcripts
GO:0032872	high_transcripts
GO:0070302	high_transcripts
GO:0022618	high_transcripts
GO:0090575	high_transcripts
GO:0090596	high_transcripts
GO:0022838	high_transcripts
GO:0016741	high_transcripts
GO:0061695	high_transcripts
GO:1990351	high_transcripts
UB-SPECIFIC PROCESSING PROTEASES%REACTOME DATABASE ID RELEASE 67%5689880	high_transcripts
GO:0019439	high_transcripts
DEATH RECEPTOR SIGNALLING%REACTOME%R-HSA-73887.4	high_transcripts
GO:0048193	high_transcripts
GO:0046700	high_transcripts
GO:0051427	high_transcripts
INTRA-GOLGI AND RETROGRADE GOLGI-TO-ER TRAFFIC%REACTOME DATABASE ID RELEASE 67%6811442	high_transcripts
GO:0005216	high_transcripts
GO:0048232	high_transcripts
GO:0032787	high_transcripts
MRNA SPLICING%REACTOME%R-HSA-72172.3	high_transcripts
GO:0000398	high_transcripts
NEUROTRANSMITTER RECEPTORS AND POSTSYNAPTIC SIGNAL TRANSMISSION%REACTOME%R-HSA-112314.5	high_transcripts
GO:0035257	high_transcripts
GO:0034399	high_transcripts
GO:0019902	high_transcripts
GO:0006644	high_transcripts
GO:1900006	high_transcripts
GO:0050778	high_transcripts
GO:0034767	high_transcripts
GO:0051262	high_transcripts
GO:0006163	high_transcripts
GO:0001505	high_transcripts
GO:0061136	high_transcripts
GO:0009411	high_transcripts
GO:0000377	high_transcripts
GO:0000375	high_transcripts
GO:0001501	high_transcripts
GO:0061659	high_transcripts
GO:0051648	high_transcripts
GO:0005261	high_transcripts
GO:0098609	high_transcripts
GO:0030055	high_transcripts
GO:0044270	high_transcripts
CLATHRIN-MEDIATED ENDOCYTOSIS%REACTOME DATABASE ID RELEASE 67%8856828	high_transcripts
GO:0030135	high_transcripts
GO:0016358	high_transcripts
GO:0006887	high_transcripts
FOCAL ADHESION-PI3K-AKT-MTOR-SIGNALING PATHWAY%WIKIPATHWAYS_20190110%WP2841%MUS MUSCULUS	high_transcripts
GO:0001822	high_transcripts
GO:0007626	high_transcripts
GO:0005759	high_transcripts
MITOTIC ANAPHASE%REACTOME%R-HSA-68882.2	high_transcripts
MITOTIC METAPHASE AND ANAPHASE%REACTOME%R-HSA-2555396.2	high_transcripts
GO:0060537	high_transcripts
GO:2001234	high_transcripts
GO:0051053	high_transcripts
GO:0001764	high_transcripts
GO:0021543	high_transcripts
GO:0042277	high_transcripts
GO:0048639	high_transcripts
GO:0051091	high_transcripts
GO:0010810	high_transcripts
GO:0008361	high_transcripts
GO:0070372	high_transcripts
GO:0031644	high_transcripts
GO:0099175	high_transcripts
GO:1903320	high_transcripts
GO:0062012	high_transcripts
GO:0060541	high_transcripts
GO:0000302	high_transcripts
GO:0035770	high_transcripts
GO:0006790	high_transcripts
TNFALPHA%IOB%TNFALPHA	high_transcripts
TRANSCRIPTIONAL REGULATION BY RUNX1%REACTOME DATABASE ID RELEASE 67%8878171	high_transcripts
GO:1902495	high_transcripts
GO:0061630	high_transcripts
GO:0099003	high_transcripts
GO:0032147	high_transcripts
GO:0005924	high_transcripts
GO:0051301	high_transcripts
GO:0006520	high_transcripts
GO:0071407	high_transcripts
GO:0036064	high_transcripts
GO:0016482	high_transcripts
DNA DOUBLE-STRAND BREAK REPAIR%REACTOME DATABASE ID RELEASE 67%5693532	high_transcripts
GO:0048562	high_transcripts
GO:0031012	high_transcripts
GO:0044421	high_transcripts
GO:0005925	high_transcripts
GASTRIN_CCK2R_240212%PANTHER PATHWAY%P06959	high_transcripts
GO:0042063	high_transcripts
INTEGRIN SIGNALLING PATHWAY%PANTHER PATHWAY%P00034	high_transcripts
GO:0031300	high_transcripts
GO:0034702	high_transcripts
GO:0051668	high_transcripts
GO:0046649	high_transcripts
GO:0005764	high_transcripts
GO:0000323	high_transcripts
GO:0046873	high_transcripts
GO:0048871	high_transcripts
GO:0030099	high_transcripts
GO:0034249	high_transcripts
GO:1901215	high_transcripts
GO:0098813	high_transcripts
GO:0044452	high_transcripts
GO:0043547	high_transcripts
GO:0032874	high_transcripts
GO:0070304	high_transcripts
GO:0006473	high_transcripts
GO:0051291	high_transcripts
GO:0072659	high_transcripts
GO:0009144	high_transcripts
GO:0110053	high_transcripts
GO:0051924	high_transcripts
GO:0040029	high_transcripts
GO:0032868	high_transcripts
GO:0009636	high_transcripts
GO:0048511	high_transcripts
GO:0019693	high_transcripts
GO:0042383	high_transcripts
SEPARATION OF SISTER CHROMATIDS%REACTOME DATABASE ID RELEASE 67%2467813	high_transcripts
GO:0007264	high_transcripts
GO:0006412	high_transcripts
TRANSLATION%REACTOME DATABASE ID RELEASE 67%72766	high_transcripts
GO:0098858	high_transcripts
GO:0008509	high_transcripts
GO:0098916	high_transcripts
GO:1901137	high_transcripts
GO:0034330	high_transcripts
GO:0044242	high_transcripts
GO:1901653	high_transcripts
GO:0007268	high_transcripts
GO:0003013	high_transcripts
GO:0051188	high_transcripts
GO:0036464	high_transcripts
GO:0021700	high_transcripts
GO:0072511	high_transcripts
GO:0070838	high_transcripts
GO:0044440	high_transcripts
GO:0007163	high_transcripts
HALLMARK_HEME_METABOLISM%MSIGDB_C2%HALLMARK_HEME_METABOLISM	high_transcripts
GO:0098660	high_transcripts
GO:0031256	high_transcripts
GO:0099111	high_transcripts
GO:0033673	high_transcripts
GO:1901991	high_transcripts
GO:0034655	high_transcripts
GO:0070011	high_transcripts
GO:1901981	high_transcripts
PLATELET ACTIVATION, SIGNALING AND AGGREGATION%REACTOME%R-HSA-76002.3	high_transcripts
GO:1905269	high_transcripts
GO:0001819	high_transcripts
GO:0042734	high_transcripts
GO:0031503	high_transcripts
GO:0046777	high_transcripts
GO:0004725	high_transcripts
GO:0010506	high_transcripts
GO:0060998	high_transcripts
GO:0052547	high_transcripts
GO:0050730	high_transcripts
GO:1903050	high_transcripts
GO:1901342	high_transcripts
GO:0009161	high_transcripts
GO:0006403	high_transcripts
GO:0023061	high_transcripts
SIGNALING BY NOTCH%REACTOME%R-HSA-157118.4	high_transcripts
SIGNALING EVENTS MEDIATED BY HDAC CLASS I%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS I	high_transcripts
GO:0016746	high_transcripts
GO:0010970	high_transcripts
TRANSPORT TO THE GOLGI AND SUBSEQUENT MODIFICATION%REACTOME DATABASE ID RELEASE 67%948021	high_transcripts
GO:0030658	high_transcripts
ANGIOGENESIS%PANTHER PATHWAY%P00005	high_transcripts
GO:0006914	high_transcripts
BCR%NETPATH%BCR	high_transcripts
GO:0071375	high_transcripts
GO:0071478	high_transcripts
GO:0006338	high_transcripts
GO:0043292	high_transcripts
GO:0098562	high_transcripts
GO:0009898	high_transcripts
GO:0072507	high_transcripts
GO:0006260	high_transcripts
GO:0003007	high_transcripts
GO:0045321	high_transcripts
GO:0016874	high_transcripts
GO:0008610	high_transcripts
GO:0005875	high_transcripts
NEDDYLATION%REACTOME%R-HSA-8951664.2	high_transcripts
GO:0051494	high_transcripts
GO:0042177	high_transcripts
GO:0097485	high_transcripts
GO:0006836	high_transcripts
GO:0018107	high_transcripts
PID_HDAC_CLASSI_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSI_PATHWAY	high_transcripts
GO:0034250	high_transcripts
GO:0034764	high_transcripts
GO:0061919	high_transcripts
GO:0000209	high_transcripts
GO:0009126	high_transcripts
GO:0009167	high_transcripts
GO:0009205	high_transcripts
GO:0005088	high_transcripts
GO:1902806	high_transcripts
GO:0060491	high_transcripts
GO:0035303	high_transcripts
GO:0052548	high_transcripts
GO:0031060	high_transcripts
GO:0002697	high_transcripts
GO:0033157	high_transcripts
REGULATION OF LIPID METABOLISM BY PEROXISOME PROLIFERATOR-ACTIVATED RECEPTOR ALPHA (PPARALPHA)%REACTOME DATABASE ID RELEASE 67%400206	high_transcripts
GO:0048634	high_transcripts
GO:1901861	high_transcripts
GO:0120032	high_transcripts
GO:0098693	high_transcripts
GO:0043021	high_transcripts
GO:0009199	high_transcripts
GO:0008380	high_transcripts
SIGNALING BY HEDGEHOG%REACTOME DATABASE ID RELEASE 67%5358351	high_transcripts
GO:0005681	high_transcripts
GO:0014706	high_transcripts
GO:0099504	high_transcripts
GO:0048856	long
GO:0003824	long
GO:0030154	long
GO:0071944	long
GO:0042995	long
GO:0071840	long
GO:0016043	long
GO:0048869	long
GO:0044237	long
GO:0005737	long
GO:0044444	long
GO:0032502	long
GO:0012505	long
GO:0019899	long
GO:0043231	long
GO:0043232	long
GO:0070013	long
GO:0044446	long
GO:0051179	long
GO:0043170	long
GO:0031974	long
GO:0044425	long
GO:0016020	long
GO:0008152	long
GO:0007275	long
GO:0032501	long
GO:0048519	long
GO:0048523	long
GO:0006807	long
GO:0043228	long
GO:0005634	long
GO:0043233	long
GO:0006996	long
GO:0044422	long
GO:0071704	long
GO:0120025	long
GO:0044459	long
GO:0005886	long
GO:0048518	long
GO:0048522	long
GO:0010604	long
GO:0009893	long
