GO_ID	bias_source
GO:0008289	high_transcripts
METABOLISM OF LIPIDS%REACTOME%R-HSA-556833.5	high_transcripts
GO:0005215	high_transcripts
GO:0097367	high_transcripts
CELL CYCLE%REACTOME DATABASE ID RELEASE 67%1640170	high_transcripts
GO:0008219	high_transcripts
GO:0044265	high_transcripts
GO:0000226	high_transcripts
GO:0032446	high_transcripts
GO:0010243	high_transcripts
GO:0030029	high_transcripts
GO:0000904	high_transcripts
GO:0044441	high_transcripts
GO:0072359	high_transcripts
GO:0003700	high_transcripts
GO:0006629	high_transcripts
GO:0044429	high_transcripts
GO:0048812	high_transcripts
GO:0120039	high_transcripts
GO:0000987	high_transcripts
GO:0001012	high_transcripts
GO:0097435	high_transcripts
GO:0097060	high_transcripts
GO:0007610	high_transcripts
GO:1901135	high_transcripts
GO:0043086	high_transcripts
GO:0031400	high_transcripts
GO:0035295	high_transcripts
GO:0009887	high_transcripts
GO:0048858	high_transcripts
GO:0048878	high_transcripts
GO:0006082	high_transcripts
GO:0043436	high_transcripts
GO:0042578	high_transcripts
GO:0001558	high_transcripts
GO:0000978	high_transcripts
GO:0000977	high_transcripts
SIGNALING BY RHO GTPASES%REACTOME%R-HSA-194315.4	high_transcripts
TRANSPORT OF SMALL MOLECULES%REACTOME%R-HSA-382551.5	high_transcripts
GO:0032990	high_transcripts
GO:0019725	high_transcripts
GO:0016817	high_transcripts
GO:0016818	high_transcripts
GO:0001701	high_transcripts
GO:0031224	high_transcripts
GO:0031226	high_transcripts
GO:0010942	high_transcripts
GO:0016462	high_transcripts
SIGNALING BY RECEPTOR TYROSINE KINASES%REACTOME DATABASE ID RELEASE 67%9006934	high_transcripts
CELL CYCLE, MITOTIC%REACTOME DATABASE ID RELEASE 67%69278	high_transcripts
CYTOKINE SIGNALING IN IMMUNE SYSTEM%REACTOME%R-HSA-1280215.3	high_transcripts
GO:0006281	high_transcripts
GO:0018130	high_transcripts
GO:0005635	high_transcripts
GO:1901265	high_transcripts
GO:0000166	high_transcripts
PLURINETWORK%WIKIPATHWAYS_20190110%WP1763%MUS MUSCULUS	high_transcripts
GO:0008284	high_transcripts
GO:0044089	high_transcripts
GO:0010976	high_transcripts
GO:1903827	high_transcripts
GO:0042176	high_transcripts
GO:0043254	high_transcripts
GO:0031267	high_transcripts
GO:0019438	high_transcripts
GO:0048667	high_transcripts
CELLULAR RESPONSES TO EXTERNAL STIMULI%REACTOME DATABASE ID RELEASE 67%8953897	high_transcripts
GO:0098791	high_transcripts
HEMOSTASIS%REACTOME DATABASE ID RELEASE 67%109582	high_transcripts
GO:0000790	high_transcripts
GO:0043065	high_transcripts
GO:0051272	high_transcripts
GO:0043068	high_transcripts
GO:0017016	high_transcripts
GO:0032386	high_transcripts
GO:0022610	high_transcripts
GO:0007155	high_transcripts
GO:0048589	high_transcripts
GO:0034654	high_transcripts
GO:0017111	high_transcripts
GO:0012501	high_transcripts
GO:0030163	high_transcripts
GO:0032101	high_transcripts
GO:1901701	high_transcripts
GO:0044432	high_transcripts
GO:0010639	high_transcripts
GO:0051347	high_transcripts
GO:0045859	high_transcripts
GO:0009314	high_transcripts
GO:0019752	high_transcripts
GO:0044433	high_transcripts
GO:0040007	high_transcripts
GO:0045786	high_transcripts
GO:0010608	high_transcripts
GO:0043269	high_transcripts
GO:0099503	high_transcripts
GO:0030133	high_transcripts
GO:0008283	high_transcripts
GO:0044255	high_transcripts
GO:0150034	high_transcripts
GO:0016021	high_transcripts
GO:1904951	high_transcripts
GO:0051345	high_transcripts
GO:0040017	high_transcripts
GO:0004674	high_transcripts
GO:0051098	high_transcripts
GO:0009725	high_transcripts
GO:0032553	high_transcripts
GO:0048729	high_transcripts
GO:0070161	high_transcripts
GO:0045177	high_transcripts
GO:0005938	high_transcripts
GO:0043603	high_transcripts
GO:0007507	high_transcripts
GO:0043408	high_transcripts
GO:0005912	high_transcripts
GO:0006915	high_transcripts
GO:0005911	high_transcripts
GO:0031253	high_transcripts
GO:0048598	high_transcripts
GO:0008047	high_transcripts
GO:0051656	high_transcripts
GO:0002520	high_transcripts
GO:0043632	high_transcripts
GO:0016607	high_transcripts
GO:2000147	high_transcripts
GO:0072657	high_transcripts
GO:0017076	high_transcripts
GO:0030155	high_transcripts
GO:0030100	high_transcripts
GO:0042391	high_transcripts
GO:0006417	high_transcripts
GO:0042493	high_transcripts
GO:0035239	high_transcripts
GO:0019787	high_transcripts
GO:0050801	high_transcripts
GO:0061024	high_transcripts
GO:0005874	high_transcripts
GO:0046982	high_transcripts
GO:0010769	high_transcripts
GO:0006812	high_transcripts
GO:0007267	high_transcripts
GO:0015318	high_transcripts
GO:0005887	high_transcripts
GO:0005543	high_transcripts
GO:0030335	high_transcripts
GO:1903829	high_transcripts
GO:0032555	high_transcripts
GO:0090066	high_transcripts
GO:1901987	high_transcripts
GO:0022857	high_transcripts
GO:0016887	high_transcripts
DNA REPAIR%REACTOME DATABASE ID RELEASE 67%73894	high_transcripts
GO:0019941	high_transcripts
GO:0050804	high_transcripts
GO:0009895	high_transcripts
GO:0045936	high_transcripts
GO:0010563	high_transcripts
GO:0042326	high_transcripts
GO:0048285	high_transcripts
GO:0051054	high_transcripts
GO:0051259	high_transcripts
GO:0016567	high_transcripts
GO:0031647	high_transcripts
GO:0044057	high_transcripts
GO:0099177	high_transcripts
GO:0004842	high_transcripts
GO:0003779	high_transcripts
INFECTIOUS DISEASE%REACTOME DATABASE ID RELEASE 67%5663205	high_transcripts
GO:0015075	high_transcripts
GO:0005740	high_transcripts
GO:1902532	high_transcripts
ORGANELLE BIOGENESIS AND MAINTENANCE%REACTOME%R-HSA-1852241.5	high_transcripts
GO:0045787	high_transcripts
GO:0046903	high_transcripts
GO:0005198	high_transcripts
GO:0055082	high_transcripts
GO:0006873	high_transcripts
GO:0048534	high_transcripts
GO:0009896	high_transcripts
GO:0033674	high_transcripts
GO:0045860	high_transcripts
GO:0051222	high_transcripts
GO:0034762	high_transcripts
GO:0006511	high_transcripts
GO:0012506	high_transcripts
GO:0030031	high_transcripts
GO:0030003	high_transcripts
GO:0098687	high_transcripts
GO:0000981	high_transcripts
GO:0070382	high_transcripts
GO:0019898	high_transcripts
GO:0120031	high_transcripts
GO:2001252	high_transcripts
GO:0032535	high_transcripts
GO:0048638	high_transcripts
GO:0005819	high_transcripts
GO:0030554	high_transcripts
GO:0044257	high_transcripts
CELLULAR RESPONSES TO STRESS%REACTOME%R-HSA-2262752.4	high_transcripts
GO:0003006	high_transcripts
GO:0003729	high_transcripts
GO:0044703	high_transcripts
GO:1901990	high_transcripts
GO:0071900	high_transcripts
GO:0050808	high_transcripts
GO:0000151	high_transcripts
GO:0032559	high_transcripts
GO:0032870	high_transcripts
GO:0030900	high_transcripts
GO:0030097	high_transcripts
GO:0008285	high_transcripts
GO:0006753	high_transcripts
GO:0019866	high_transcripts
GO:2001233	high_transcripts
GO:0031347	high_transcripts
GO:0007423	high_transcripts
GO:0005773	high_transcripts
GO:0005524	high_transcripts
GO:0061564	high_transcripts
GO:0030659	high_transcripts
GO:0008144	high_transcripts
HALLMARK_MITOTIC_SPINDLE%MSIGDB_C2%HALLMARK_MITOTIC_SPINDLE	high_transcripts
GO:0098771	high_transcripts
GO:0016071	high_transcripts
GO:0051051	high_transcripts
GO:0009117	high_transcripts
GO:1903532	high_transcripts
GO:0034248	high_transcripts
GO:0043087	high_transcripts
GO:0050708	high_transcripts
GO:0010035	high_transcripts
GO:0019953	high_transcripts
TCR%NETPATH%TCR	high_transcripts
GO:0060249	high_transcripts
GO:0006820	high_transcripts
ANTIGEN PROCESSING: UBIQUITINATION & PROTEASOME DEGRADATION%REACTOME DATABASE ID RELEASE 67%983168	high_transcripts
GO:0008324	high_transcripts
GO:1901699	high_transcripts
GO:0044782	high_transcripts
GO:0006897	high_transcripts
GO:0008017	high_transcripts
GO:0031966	high_transcripts
GO:0002009	high_transcripts
GO:0032504	high_transcripts
GO:0048609	high_transcripts
GO:0051961	high_transcripts
GO:0051603	high_transcripts
GO:0035639	high_transcripts
GO:0050803	high_transcripts
GO:0014070	high_transcripts
GO:0001726	high_transcripts
GO:0044283	high_transcripts
TNFALPHA%NETPATH%TNFALPHA	high_transcripts
GO:0055080	high_transcripts
GO:0009986	high_transcripts
CHROMATIN MODIFYING ENZYMES%REACTOME DATABASE ID RELEASE 67%3247509	high_transcripts
CHROMATIN ORGANIZATION%REACTOME DATABASE ID RELEASE 67%4839726	high_transcripts
GO:0005789	high_transcripts
INTRACELLULAR SIGNALING BY SECOND MESSENGERS%REACTOME%R-HSA-9006925.3	high_transcripts
GO:0007005	high_transcripts
GO:0010721	high_transcripts
GO:0000280	high_transcripts
GO:0055114	high_transcripts
GO:1903311	high_transcripts
TGF_BETA_RECEPTOR%NETPATH%TGF_BETA_RECEPTOR	high_transcripts
GO:0005667	high_transcripts
GO:0031625	high_transcripts
GO:0031330	high_transcripts
NEUTROPHIL DEGRANULATION%REACTOME DATABASE ID RELEASE 67%6798695	high_transcripts
GO:0097659	high_transcripts
GO:0055086	high_transcripts
GO:0060589	high_transcripts
GO:0010498	high_transcripts
GO:0051090	high_transcripts
GO:0031056	high_transcripts
GO:1901214	high_transcripts
GO:0002791	high_transcripts
GO:0070848	high_transcripts
GO:0032774	high_transcripts
SIGNALING BY INTERLEUKINS%REACTOME%R-HSA-449147.11	high_transcripts
GO:0007409	high_transcripts
GO:0006935	high_transcripts
GO:0007059	high_transcripts
GO:0007611	high_transcripts
GO:0055065	high_transcripts
GO:0061061	high_transcripts
GO:0098797	high_transcripts
GO:0090068	high_transcripts
GO:0002684	high_transcripts
GO:0032970	high_transcripts
GO:0034765	high_transcripts
GO:0043393	high_transcripts
GO:0050807	high_transcripts
GO:0022613	high_transcripts
SIGNALING BY WNT%REACTOME DATABASE ID RELEASE 67%195721	high_transcripts
GO:0008021	high_transcripts
GO:0042330	high_transcripts
GO:0006351	high_transcripts
TRANSCRIPTIONAL REGULATION BY TP53%REACTOME%R-HSA-3700989.6	high_transcripts
GO:0001568	high_transcripts
GO:0140097	high_transcripts
GO:0050890	high_transcripts
GO:0016311	high_transcripts
GO:0022890	high_transcripts
GO:0030027	high_transcripts
GO:0010977	high_transcripts
NEURONAL SYSTEM%REACTOME%R-HSA-112316.6	high_transcripts
GO:0016791	high_transcripts
GO:0045785	high_transcripts
GO:0045927	high_transcripts
PROCESSING OF CAPPED INTRON-CONTAINING PRE-MRNA%REACTOME DATABASE ID RELEASE 67%72203	high_transcripts
GO:0050821	high_transcripts
GO:0043405	high_transcripts
GO:0009416	high_transcripts
GO:0003713	high_transcripts
GO:0044389	high_transcripts
GO:0098827	high_transcripts
GO:0007276	high_transcripts
GO:0007018	high_transcripts
GO:0051271	high_transcripts
GO:1902275	high_transcripts
GO:1902903	high_transcripts
GO:0072001	high_transcripts
GO:0034097	high_transcripts
GO:0003008	high_transcripts
GO:0048856	long
GO:0003824	long
GO:0030154	long
GO:0071944	long
GO:0042995	long
GO:0071840	long
GO:0016043	long
GO:0048869	long
GO:0044237	long
GO:0005737	long
GO:0044444	long
GO:0032502	long
GO:0012505	long
GO:0019899	long
GO:0043231	long
GO:0043232	long
GO:0070013	long
GO:0044446	long
GO:0051179	long
GO:0043170	long
GO:0031974	long
GO:0044425	long
GO:0016020	long
GO:0008152	long
GO:0007275	long
GO:0032501	long
GO:0048519	long
GO:0048523	long
GO:0006807	long
GO:0043228	long
GO:0005634	long
GO:0043233	long
GO:0006996	long
GO:0044422	long
GO:0071704	long
GO:0120025	long
GO:0044459	long
GO:0005886	long
GO:0048518	long
GO:0048522	long
GO:0010604	long
GO:0009893	long
GO:0044238	long
GO:0032991	long
GO:0005515	long
GO:0065008	long
GO:0010646	long
GO:0051128	long
GO:0031323	long
GO:0050793	long
GO:0060255	long
GO:0019222	long
GO:0051239	long
GO:0051171	long
GO:0080090	long
GO:0048583	long
GO:0023051	long
GO:0050896	long
GO:0048731	long
GO:0048468	long
GO:0051716	long
GO:0005829	long
GO:0048699	long
GO:0007399	long
GO:0031981	long
GO:0044428	long
GO:1901564	long
GO:0031325	long
GO:0032879	long
GO:0065009	long
GO:0009966	long
GO:0009653	long
GO:0048513	long
GO:0044463	long
GO:0044260	long
GO:0006464	long
GO:0005856	long
GO:0051234	long
GO:0022008	long
GO:0097458	long
GO:0043005	long
GO:0120038	long
GO:0051173	long
GO:0019538	long
GO:0036211	long
GO:0009889	long
GO:0031326	long
GO:2000112	long
GO:0010468	long
GO:0010556	long
GO:0019219	long
GO:0051252	long
GO:0051049	long
GO:0045202	long
GO:0006810	long
GO:0043167	long
GO:0043412	long
GO:0045595	long
GO:1903506	long
GO:0051246	long
GO:2001141	long
GO:0006355	long
GO:0044456	long
GO:0140096	long
GO:0007154	long
GO:0030030	long
GO:0044267	long
GO:0031324	long
GO:0009892	long
GO:0098590	long
GO:0032268	long
GO:0051960	long
SIGNALING PATHWAYS%REACTOME%R-HSA-162582.8	long
GO:0016740	long
GO:0022607	long
GO:0051641	long
GO:0033036	long
GO:0060284	long
GO:2000026	long
GO:0031399	long
GO:0023052	long
GO:0009888	long
GO:0006928	long
GO:0005654	long
GO:0006796	long
GO:0006793	long
GO:0120036	long
GO:0019220	long
GO:0051174	long
GO:0050790	long
GO:0006357	long
GO:0042221	long
GO:0044085	long
GO:0030425	long
GO:0097447	long
GO:0030182	long
GO:0051130	long
GO:0010628	long
GO:0007165	long
GO:0000902	long
GO:0044430	long
GO:0010605	long
GO:0098794	long
GO:0050767	long
GO:0042325	long
GO:0036477	long
GO:0043168	long
GO:0032989	long
GO:0016787	long
GO:0097159	long
GO:0008104	long
GO:0040011	long
GO:0051172	long
GO:0048666	long
GO:0010647	long
GO:0031328	long
GO:0051240	long
GO:0048584	long
GO:0023056	long
GO:0120035	long
GO:0051649	long
GO:0042802	long
GO:0005887	long
GO:0010648	long
GO:0048585	long
GO:0023057	long
GO:0031175	long
GO:0009891	long
GO:0045597	long
GO:0051094	long
GO:0009967	long
GO:0031344	long
GO:0033043	long
GO:0007010	long
GO:1901363	long
GO:0045664	long
GO:0001932	long
GO:0031982	long
GO:0072359	long
GO:0042592	long
GO:0035556	long
GO:0031226	long
GO:0051254	long
GO:0044087	long
GO:0007155	long
GO:0031410	long
GO:0097708	long
GO:0016301	long
GO:0015630	long
GO:0045935	long
GO:0019904	long
GO:1902531	long
GO:0007166	long
GO:0008092	long
GO:0098978	long
GO:0005794	long
GO:0044093	long
GO:1903508	long
GO:1902680	long
GO:0045893	long
GO:0022603	long
GO:0051270	long
GO:0060341	long
GO:0030424	long
GO:0022610	long
GO:0070887	long
GO:0051247	long
GO:0044297	long
GO:0048870	long
GO:0051674	long
GO:0098984	long
GO:0043025	long
GO:0032270	long
GO:0010557	long
GO:0045937	long
GO:0010562	long
GO:0031401	long
GO:0010975	long
GO:0016772	long
GO:0009887	long
GO:0032279	long
GO:0009790	long
GO:0016310	long
GO:0099572	long
GO:0046983	long
GO:0007610	long
GO:0060429	long
GO:0045944	long
GO:2000145	long
GO:0042127	long
GO:0000904	long
GO:0051241	long
GO:0009968	long
GO:0014069	long
GO:0040012	long
GO:0007417	long
GO:0004672	long
GO:0030054	long
GO:0060322	long
GO:0006468	long
GO:0030334	long
GO:0010033	long
GO:0006950	long
GO:0016773	long
GO:0051336	long
GO:0140110	long
GO:0035295	long
GO:0007420	long
GO:0098772	long
GO:0010941	long
GO:0098793	long
GO:0005215	long
GO:0051093	long
GO:0001934	long
GO:0019901	long
GO:0097060	long
GO:0022857	long
GO:0048667	long
GO:0070727	long
GO:0034613	long
GO:0016477	long
GO:0042327	long
GO:0051050	long
GO:0019900	long
GO:0043085	long
GO:0006811	long
GO:0048812	long
GO:0010720	long
GO:0042803	long
GO:0048646	long
GO:0048858	long
GO:0071310	long
GO:0120039	long
GO:0050769	long
GO:0044877	long
GO:0009605	long
GO:0030029	long
GO:0005911	long
GO:0032990	long
DEVELOPMENTAL BIOLOGY%REACTOME%R-HSA-1266738.5	long
GO:0031224	long
GO:0098796	long
METABOLISM%REACTOME DATABASE ID RELEASE 67%1430728	long
GO:0007017	long
GO:0010629	long
GO:0045934	long
GO:0043067	long
GO:0046907	long
GO:0010558	long
GO:0048471	long
GO:0032880	long
GO:0035239	long
GO:0048878	long
GO:0009890	long
GO:0003676	long
GO:0042981	long
GO:0030155	long
GO:0080134	long
GO:0000003	long
GO:0022414	long
GO:0005102	long
GO:0007507	long
GO:2000113	long
GO:0007423	long
GO:0071495	long
GO:0007167	long
IMMUNE SYSTEM%REACTOME DATABASE ID RELEASE 67%168256	long
GO:0016021	long
GO:1903507	long
GO:1902679	long
GO:0045892	long
GO:0044451	long
GO:0098797	long
GO:0051962	long
GO:0009719	long
SIGNALING BY RECEPTOR TYROSINE KINASES%REACTOME DATABASE ID RELEASE 67%9006934	long
GO:0099080	long
GO:0099081	long
GO:0016192	long
GO:0030036	long
GO:0003677	long
GO:0051129	long
GO:1902533	long
GO:0043408	long
GO:0044057	long
GO:0043169	long
GO:0099568	long
GO:0015318	long
GO:0051248	long
GO:0051253	long
POST-TRANSLATIONAL PROTEIN MODIFICATION%REACTOME%R-HSA-597592.7	long
GO:0099512	long
GO:0006725	long
GO:0005929	long
EGFR1%IOB%EGFR1	long
GENE EXPRESSION (TRANSCRIPTION)%REACTOME DATABASE ID RELEASE 67%74160	long
GO:0015075	long
GO:0031327	long
GO:0031346	long
GO:0098805	long
AXON GUIDANCE%REACTOME%R-HSA-422475.5	long
GO:0033554	long
DISEASE%REACTOME%R-HSA-1643685.7	long
EGFR1%NETPATH%EGFR1	long
GO:0048598	long
GO:0051020	long
GO:1901360	long
GO:0022604	long
GO:0043549	long
GO:0051046	long
GO:0048589	long
METABOLISM OF PROTEINS%REACTOME DATABASE ID RELEASE 67%392499	long
NEURONAL SYSTEM%REACTOME%R-HSA-112316.6	long
GO:0045666	long
GO:0045211	long
GO:0004674	long
GO:0043235	long
GO:1901700	long
GO:0006139	long
GO:0031090	long
GO:1903530	long
GO:0043009	long
GO:0040007	long
GO:0046483	long
GO:0050804	long
GO:0032269	long
GO:0000122	long
GO:0071702	long
GO:0048638	long
GO:0042391	long
GO:0099177	long
GO:0050808	long
GO:0003008	long
GO:0007267	long
GO:0031252	long
GO:0015267	long
GO:0003690	long
GO:0022803	long
GO:0018193	long
GO:0044089	long
GO:0010769	long
GO:0015629	long
GO:0033267	long
GO:1902494	long
GO:0098609	long
GO:0050801	long
GO:0046872	long
GO:0040008	long
GO:0060627	long
GO:0001067	long
GO:0043565	long
GO:0036094	long
GO:0044212	long
GO:0034641	long
GO:0009792	long
GO:0005783	long
GO:0090066	long
GO:0048729	long
GO:0097367	long
GO:0045596	long
GO:0051726	long
GO:0022838	long
GO:0005912	long
GO:0005216	long
GO:0043269	long
GO:0051338	long
GO:0034762	long
GO:0009628	long
GO:0061564	long
GO:0009056	long
GO:0044248	long
GO:0019725	long
GO:0031400	long
GO:0009058	long
GO:0001568	long
GENERIC TRANSCRIPTION PATHWAY%REACTOME DATABASE ID RELEASE 67%212436	long
GO:0044092	long
GO:0043933	long
GO:0070647	long
GO:0045859	long
GO:0031267	long
GO:0097435	long
GO:1902495	long
GO:1990351	long
GO:0072358	long
GO:0008283	long
GO:0045184	long
GO:0016817	long
GO:0016818	long
NABA_MATRISOME%MSIGDB_C2%NABA_MATRISOME	long
GO:0008285	long
GO:0051272	long
GO:0040017	long
GO:0010638	long
GO:0016462	long
GO:0017016	long
GO:0070161	long
GO:0030900	long
GO:0034702	long
GO:2000147	long
GO:0043410	long
GO:0009894	long
GO:0005198	long
TRANSMISSION ACROSS CHEMICAL SYNAPSES%REACTOME%R-HSA-112315.5	long
GO:0007409	long
GO:0008324	long
GO:0009986	long
GO:0044249	long
GO:0043069	long
GO:1901576	long
GO:0008284	long
GO:0010976	long
GO:0051493	long
GO:0032101	long
RNA POLYMERASE II TRANSCRIPTION%REACTOME%R-HSA-73857.5	long
GO:0016887	long
GO:0003006	long
GO:0099240	long
GO:0008289	long
GO:0046873	long
GO:0000226	long
GO:0099513	long
GO:0030335	long
GO:1990837	long
GO:0099536	long
GO:0008134	long
VESICLE-MEDIATED TRANSPORT%REACTOME DATABASE ID RELEASE 67%5653656	long
GO:0055082	long
GO:0002520	long
GO:0002009	long
GO:0061061	long
GO:0070201	long
GO:1901698	long
GO:0030031	long
GO:0044441	long
GO:0003700	long
GO:0001654	long
GO:0048732	long
HEMOSTASIS%REACTOME DATABASE ID RELEASE 67%109582	long
GO:0022890	long
GO:0030001	long
GO:0043066	long
GO:0060548	long
GO:0051640	long
GO:1901575	long
GO:0006508	long
GO:0032970	long
GO:0032535	long
GO:0032386	long
GO:0050803	long
GO:0048880	long
GO:0001944	long
GO:0150063	long
GO:0006812	long
GO:0006873	long
GO:0003682	long
GO:0031012	long
MEMBRANE TRAFFICKING%REACTOME%R-HSA-199991.6	long
GO:0017111	long
GO:0120031	long
GO:0065003	long
GO:0050807	long
GO:0010243	long
GO:0000976	long
GO:0045177	long
GO:1901701	long
GO:0022836	long
GO:0048534	long
GO:0098771	long
GO:0022839	long
GO:0005815	long
GO:0042692	long
GO:0051271	long
GO:0045936	long
GO:0010563	long
GO:0034765	long
GO:0044281	long
GO:0099537	long
GO:0003712	long
TRANSPORT OF SMALL MOLECULES%REACTOME%R-HSA-382551.5	long
GO:0098588	long
GO:0030234	long
METABOLISM OF LIPIDS%REACTOME%R-HSA-556833.5	long
GO:0071705	long
GO:0043087	long
GO:0010959	long
GO:0043254	long
GO:0009725	long
WNT SIGNALING PATHWAY%PANTHER PATHWAY%P00057	long
GO:0030003	long
GO:0050890	long
GO:0005768	long
GO:0030855	long
HALLMARK_UV_RESPONSE_DN%MSIGDB_C2%HALLMARK_UV_RESPONSE_DN	long
GO:0007018	long
GO:0051704	long
GO:0044703	long
GO:0040013	long
GO:0070925	long
GO:0072657	long
GO:1903827	long
GO:0090087	long
GO:0070848	long
GO:0001012	long
GO:0005261	long
GO:0055080	long
DISEASES OF SIGNAL TRANSDUCTION%REACTOME DATABASE ID RELEASE 67%5663202	long
EXTRACELLULAR MATRIX ORGANIZATION%REACTOME%R-HSA-1474244.2	long
GO:0030097	long
GO:0002376	long
GO:0098657	long
MAPK FAMILY SIGNALING CASCADES%REACTOME%R-HSA-5683057.3	long
GO:0042578	long
GO:0010942	long
GO:0045860	long
GO:0001505	long
GO:0000977	long
GO:0019953	long
GO:0055085	long
GO:0005938	long
GO:0034330	long
GO:0006935	long
GO:0150034	long
GO:0060562	long
GO:0007611	long
GO:0007626	long
GO:0055065	long
GO:0032504	long
GO:0048609	long
NABA_CORE_MATRISOME%MSIGDB_C2%NABA_CORE_MATRISOME	long
NEUROTRANSMITTER RECEPTORS AND POSTSYNAPTIC SIGNAL TRANSMISSION%REACTOME%R-HSA-112314.5	long
GO:0090304	long
GO:0005543	long
GO:0051347	long
GO:0002682	long
GO:0030111	long
GO:0072001	long
GO:0046903	long
GO:0006820	long
GO:0098916	long
GO:0007268	long
INTEGRIN SIGNALLING PATHWAY%PANTHER PATHWAY%P00034	long
GO:0060537	long
GO:0030336	long
GO:2000146	long
GO:1901565	long
GO:0045785	long
GO:0001558	long
GO:0080135	long
GO:0061458	long
SIGNALING BY RHO GTPASES%REACTOME%R-HSA-194315.4	long
GO:0042330	long
ADAPTIVE IMMUNE SYSTEM%REACTOME DATABASE ID RELEASE 67%1280218	long
GO:0005085	long
GO:0099699	long
GO:0010721	long
GO:0051345	long
GO:0051223	long
GO:0048608	long
GO:0001501	long
GO:1990234	long
GO:0043086	long
GO:0043065	long
GO:0071900	long
GO:0042493	long
GO:0014070	long
GO:0001655	long
GO:0055074	long
GO:0034703	long
GO:0098742	long
GO:0006874	long
GO:0006875	long
GO:0071363	long
GO:1901699	long
GO:0005201	long
GO:0019898	long
INTRACELLULAR SIGNALING BY SECOND MESSENGERS%REACTOME%R-HSA-9006925.3	long
GO:0034220	long
GO:0016604	long
GO:0031984	long
GO:0033674	long
GO:0032553	long
GO:0015631	long
GO:0003779	long
GO:1901135	long
GO:0005694	long
GO:0098660	long
GO:0001822	long
GO:1901265	long
GO:0000166	long
GO:0043068	long
GO:0046982	long
GO:0000987	long
GO:0050773	long
GO:0042886	long
GO:0072503	long
GO:0071417	long
GO:0051276	long
GO:0062023	long
GO:0030659	long
GO:0003007	long
GO:0051961	long
GO:0010639	long
GO:0005730	long
GO:0007389	long
GO:0042734	long
GO:1904062	long
GO:0031329	long
GO:0000978	long
GO:0014706	long
GO:0019787	long
GO:0016021	low_GC
GO:0031224	low_GC
GO:0060089	low_GC
GO:0050877	low_GC
GO:0004984	low_GC
GO:0007606	low_GC
GO:0007608	low_GC
GO:0007600	low_GC
GO:0038023	low_GC
GO:0004888	low_GC
GO:0007186	low_GC
GO:0003008	low_GC
GO:0044425	low_GC
GO:0005549	low_GC
GO:0007165	low_GC
GO:0023052	low_GC
GO:0007154	low_GC
GO:0032501	low_GC
GO:0051716	low_GC
GO:0016020	low_GC
GO:0050896	low_GC
OLFACTORY SIGNALING PATHWAY%REACTOME DATABASE ID RELEASE 67%381753	low_GC
G ALPHA (S) SIGNALLING EVENTS%REACTOME%R-HSA-418555.6	low_GC
GO:0048519	public_data
GO:0032502	public_data
GO:0048856	public_data
GO:0048523	public_data
GO:0005576	public_data
GO:0044421	public_data
GO:0007275	public_data
GO:0048583	public_data
GO:0051239	public_data
GO:0048731	public_data
GO:0005615	public_data
GO:0080090	public_data
GO:0030154	public_data
GO:0009893	public_data
GO:0048513	public_data
GO:0048869	public_data
GO:0050793	public_data
GO:0051171	public_data
GO:0042127	public_data
GO:0032879	public_data
GO:0031982	public_data
GO:0071944	public_data
GO:0071840	public_data
GO:0016043	public_data
GO:0051179	public_data
GO:0065008	public_data
GO:0005886	public_data
GO:0010604	public_data
GO:0006950	public_data
GO:0009966	public_data
GO:0044459	public_data
GO:0031325	public_data
GO:0048584	public_data
GO:0010646	public_data
GO:0023051	public_data
GO:0043230	public_data
GO:0051240	public_data
GO:1903561	public_data
GO:0051173	public_data
GO:0009605	public_data
GO:0070062	public_data
GO:2000026	public_data
GO:0045595	public_data
GO:0065009	public_data
GO:0042221	public_data
GO:0009889	public_data
GO:0031326	public_data
GO:0002376	public_data
GO:0051094	public_data
GO:0010033	public_data
GO:0019219	public_data
GO:0009653	public_data
GO:0070887	public_data
GO:0010468	public_data
GO:0002682	public_data
GO:0009986	public_data
GO:0051128	public_data
GO:0007399	public_data
GO:0010941	public_data
GO:0051270	public_data
GO:0051246	public_data
GO:0007166	public_data
GO:0051174	public_data
GO:0042325	public_data
GO:0009888	public_data
GO:0019220	public_data
GO:0001932	public_data
GO:0032268	public_data
GO:0048585	public_data
GO:0040012	public_data
GO:0010556	public_data
GO:0008284	public_data
GO:0031399	public_data
GO:0009892	public_data
GO:0045597	public_data
GO:0030334	public_data
GO:0043067	public_data
GO:0031324	public_data
NABA_MATRISOME%MSIGDB_C2%NABA_MATRISOME	public_data
GO:0010647	public_data
GO:0010628	public_data
GO:0023056	public_data
GO:0005102	public_data
GO:0042981	public_data
GO:0050790	public_data
GO:2000145	public_data
GO:0043167	public_data
GO:0051172	public_data
GO:0009891	public_data
GO:0051252	public_data
GO:0048468	public_data
IMMUNE SYSTEM%REACTOME%R-HSA-168256.6	public_data
GO:1901564	public_data
GO:0009967	public_data
GO:1902531	public_data
GO:0051049	public_data
GO:0071310	public_data
GO:0006928	public_data
GO:0022008	public_data
GO:0002684	public_data
GO:0010605	public_data
GO:0051241	public_data
GO:2000112	public_data
GO:0006952	public_data
GO:0023057	public_data
GO:0006355	public_data
GO:0031328	public_data
GO:0010557	public_data
GO:2001141	public_data
GO:0051234	public_data
GO:0048699	public_data
GO:0040011	public_data
GO:0010648	public_data
